run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	study_alias	experiment_alias	run_alias	fastq_ftp	sra_ftp	sample_alias	bam_ftp	bam_bytes
SRR19064859	SAMN28061884	SRX15136135	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP031	DP031_S31_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/059/SRR19064859/SRR19064859_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/059/SRR19064859/SRR19064859_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/059/SRR19064859	DP031		
SRR19064861	SAMN28061883	SRX15136133	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP030	DP030_S30_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/061/SRR19064861/SRR19064861_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/061/SRR19064861/SRR19064861_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/061/SRR19064861	DP030		
SRR19064870	SAMN28061649	SRX15136123	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC034	DC034_S140_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/070/SRR19064870/SRR19064870_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/070/SRR19064870/SRR19064870_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/070/SRR19064870	DC034		
SRR19064872	SAMN28061872	SRX15136121	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP018	DP018_S18_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/072/SRR19064872/SRR19064872_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/072/SRR19064872/SRR19064872_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/072/SRR19064872	DP018		
SRR19064873	SAMN28061874	SRX15136124	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP020	DP020_S20_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/073/SRR19064873/SRR19064873_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/073/SRR19064873/SRR19064873_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/073/SRR19064873	DP020		
SRR19064874	SAMN28061871	SRX15136120	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP017	DP017_S17_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/074/SRR19064874/SRR19064874_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/074/SRR19064874/SRR19064874_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/074/SRR19064874	DP017		
SRR19064875	SAMN28061870	SRX15136119	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP014	DP014_S14_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/075/SRR19064875/SRR19064875_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/075/SRR19064875/SRR19064875_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/075/SRR19064875	DP014		
SRR19064876	SAMN28061869	SRX15136118	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP013	DP013_S13_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/076/SRR19064876/SRR19064876_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/076/SRR19064876/SRR19064876_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/076/SRR19064876	DP013		
SRR19064880	SAMN28061865	SRX15136114	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP008	DP008_S8_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/080/SRR19064880/SRR19064880_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/080/SRR19064880/SRR19064880_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/080/SRR19064880	DP008		
SRR19064882	SAMN28061648	SRX15136112	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC033	DC033_S139_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/082/SRR19064882/SRR19064882_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/082/SRR19064882/SRR19064882_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/082/SRR19064882	DC033		
SRR19064883	SAMN28061863	SRX15136111	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP006	DP006_S6_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/083/SRR19064883/SRR19064883_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/083/SRR19064883/SRR19064883_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/083/SRR19064883	DP006		
SRR19064889	SAMN28061857	SRX15136105	PRJNA834801	408170	human gut metagenome	PRJNA834801	SC0558	SC0558_UAB832_S93_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/089/SRR19064889/SRR19064889_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/089/SRR19064889/SRR19064889_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/089/SRR19064889	SC0558		
SRR19064902	SAMN28061845	SRX15136092	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC297	DC297_UAB832_S65_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/002/SRR19064902/SRR19064902_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/002/SRR19064902/SRR19064902_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/002/SRR19064902	DC297		
SRR19064905	SAMN28061843	SRX15136089	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC294	DC294_UAB832_S64_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/005/SRR19064905/SRR19064905_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/005/SRR19064905/SRR19064905_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/005/SRR19064905	DC294		
SRR19064906	SAMN28061842	SRX15136088	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC293	DC293_UAB832_S63_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/006/SRR19064906/SRR19064906_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/006/SRR19064906/SRR19064906_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/006/SRR19064906	DC293		
SRR19064907	SAMN28061841	SRX15136087	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC292	DC292_UAB832_S62_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/007/SRR19064907/SRR19064907_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/007/SRR19064907/SRR19064907_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/007/SRR19064907	DC292		
SRR19064910	SAMN28061838	SRX15136084	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC288	DC288_UAB832_S33_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/010/SRR19064910/SRR19064910_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/010/SRR19064910/SRR19064910_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/010/SRR19064910	DC288		
SRR19064911	SAMN28061837	SRX15136083	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC287	DC287_UAB832_S32_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/011/SRR19064911/SRR19064911_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/011/SRR19064911/SRR19064911_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/011/SRR19064911	DC287		
SRR19064914	SAMN28061834	SRX15136080	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC282	DC282_UAB832_S29_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/014/SRR19064914/SRR19064914_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/014/SRR19064914/SRR19064914_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/014/SRR19064914	DC282		
SRR19064915	SAMN28061645	SRX15135912	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC027	DC027_S127_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/015/SRR19064915/SRR19064915_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/015/SRR19064915/SRR19064915_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/015/SRR19064915	DC027		
SRR19064918	SAMN28061795	SRX15136076	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC223	DC223_UAB832_S78_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/018/SRR19064918/SRR19064918_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/018/SRR19064918/SRR19064918_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/018/SRR19064918	DC223		
SRR19064919	SAMN28061794	SRX15136075	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC221	DC221_UAB832_S77_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/019/SRR19064919/SRR19064919_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/019/SRR19064919/SRR19064919_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/019/SRR19064919	DC221		
SRR19064920	SAMN28061641	SRX15136074	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC022	DC022_S112_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/020/SRR19064920/SRR19064920_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/020/SRR19064920/SRR19064920_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/020/SRR19064920	DC022		
SRR19064923	SAMN28061791	SRX15136071	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC217	DC217_UAB832_S74_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/023/SRR19064923/SRR19064923_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/023/SRR19064923/SRR19064923_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/023/SRR19064923	DC217		
SRR19064925	SAMN28061789	SRX15136069	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC215	DC215_UAB832_S47_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/025/SRR19064925/SRR19064925_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/025/SRR19064925/SRR19064925_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/025/SRR19064925	DC215		
SRR19064927	SAMN28061787	SRX15136067	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC213	DC213_UAB832_S76_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/027/SRR19064927/SRR19064927_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/027/SRR19064927/SRR19064927_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/027/SRR19064927	DC213		
SRR19064928	SAMN28061786	SRX15136066	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC212	DC212_UAB832_S45_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/028/SRR19064928/SRR19064928_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/028/SRR19064928/SRR19064928_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/028/SRR19064928	DC212		
SRR19064931	SAMN28061640	SRX15136063	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC021	DC021_S105_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/031/SRR19064931/SRR19064931_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/031/SRR19064931/SRR19064931_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/031/SRR19064931	DC021		
SRR19064932	SAMN28061783	SRX15136062	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC208	DC208_UAB832_S42_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/032/SRR19064932/SRR19064932_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/032/SRR19064932/SRR19064932_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/032/SRR19064932	DC208		
SRR19064936	SAMN28061780	SRX15135685	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC204	DC204_UAB832_S39_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/036/SRR19064936/SRR19064936_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/036/SRR19064936/SRR19064936_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/036/SRR19064936	DC204		
SRR19064937	SAMN28061722	SRX15136058	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC128	DC128_S334_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/037/SRR19064937/SRR19064937_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/037/SRR19064937/SRR19064937_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/037/SRR19064937	DC128		
SRR19064938	SAMN28061721	SRX15136057	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC127	DC127_S333_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/038/SRR19064938/SRR19064938_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/038/SRR19064938/SRR19064938_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/038/SRR19064938	DC127		
SRR19064946	SAMN28061633	SRX15136049	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC013	DC013_S84_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/046/SRR19064946/SRR19064946_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/046/SRR19064946/SRR19064946_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/046/SRR19064946	DC013		
SRR19064951	SAMN28061708	SRX15136043	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC111	DC111_S318_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/051/SRR19064951/SRR19064951_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/051/SRR19064951/SRR19064951_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/051/SRR19064951	DC111		
SRR19064956	SAMN28061704	SRX15136039	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC107	DC107_S314_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/056/SRR19064956/SRR19064956_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/056/SRR19064956/SRR19064956_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/056/SRR19064956	DC107		
SRR19064963	SAMN28062239	SRX15136031	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP501	DP501_UAB832_S11_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/063/SRR19064963/SRR19064963_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/063/SRR19064963/SRR19064963_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/063/SRR19064963	DP501		
SRR19064964	SAMN28062237	SRX15136029	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP499	DP499_UAB832_S9_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/064/SRR19064964/SRR19064964_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/064/SRR19064964/SRR19064964_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/064/SRR19064964	DP499		
SRR19064965	SAMN28062236	SRX15136028	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP498	DP498_UAB832_S8_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/065/SRR19064965/SRR19064965_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/065/SRR19064965/SRR19064965_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/065/SRR19064965	DP498		
SRR19064971	SAMN28062232	SRX15136023	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP493	DP493_UAB832_S4_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/071/SRR19064971/SRR19064971_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/071/SRR19064971/SRR19064971_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/071/SRR19064971	DP493		
SRR19064972	SAMN28062231	SRX15136022	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP492	DP492_UAB832_S3_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/072/SRR19064972/SRR19064972_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/072/SRR19064972/SRR19064972_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/072/SRR19064972	DP492		
SRR19064978	SAMN28061695	SRX15136303	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC098	DC098_S305_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/078/SRR19064978/SRR19064978_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/078/SRR19064978/SRR19064978_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/078/SRR19064978	DC098		
SRR19064980	SAMN28062332	SRX15136301	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP626	DP626_UAB832_S47_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/080/SRR19064980/SRR19064980_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/080/SRR19064980/SRR19064980_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/080/SRR19064980	DP626		
SRR19064981	SAMN28062331	SRX15136300	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP625	DP625_UAB832_S46_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/081/SRR19064981/SRR19064981_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/081/SRR19064981/SRR19064981_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/081/SRR19064981	DP625		
SRR19064982	SAMN28062330	SRX15136299	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP624	DP624_UAB832_S45_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/082/SRR19064982/SRR19064982_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/082/SRR19064982/SRR19064982_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/082/SRR19064982	DP624		
SRR19064986	SAMN28062325	SRX15136294	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP619	DP619_UAB832_S40_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/086/SRR19064986/SRR19064986_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/086/SRR19064986/SRR19064986_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/086/SRR19064986	DP619		
SRR19064988	SAMN28062327	SRX15136296	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP621	DP621_UAB832_S42_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/088/SRR19064988/SRR19064988_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/088/SRR19064988/SRR19064988_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/088/SRR19064988	DP621		
SRR19064989	SAMN28061694	SRX15136292	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC097	DC097_S304_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/089/SRR19064989/SRR19064989_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/089/SRR19064989/SRR19064989_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/089/SRR19064989	DC097		
SRR19064991	SAMN28062323	SRX15136290	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP616	DP616_UAB832_S38_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/091/SRR19064991/SRR19064991_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/091/SRR19064991/SRR19064991_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/091/SRR19064991	DP616		
SRR19064992	SAMN28062322	SRX15136289	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP615	DP615_UAB832_S37_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/092/SRR19064992/SRR19064992_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/092/SRR19064992/SRR19064992_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/092/SRR19064992	DP615		
SRR19064993	SAMN28062321	SRX15136288	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP613	DP613_UAB832_S36_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/093/SRR19064993/SRR19064993_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/093/SRR19064993/SRR19064993_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/093/SRR19064993	DP613		
SRR19065001	SAMN28062277	SRX15136281	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP553	DP553_UAB832_S66_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/001/SRR19065001/SRR19065001_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/001/SRR19065001/SRR19065001_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/001/SRR19065001	DP553		
SRR19065003	SAMN28062275	SRX15136279	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP550	DP550_UAB832_S64_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/003/SRR19065003/SRR19065003_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/003/SRR19065003/SRR19065003_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/003/SRR19065003	DP550		
SRR19065011	SAMN28062267	SRX15136270	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP540	DP540_UAB832_S45_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/011/SRR19065011/SRR19065011_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/011/SRR19065011/SRR19065011_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/011/SRR19065011	DP540		
SRR19065012	SAMN28062266	SRX15136269	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP539	DP539_UAB832_S44_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/012/SRR19065012/SRR19065012_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/012/SRR19065012/SRR19065012_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/012/SRR19065012	DP539		
SRR19065013	SAMN28062265	SRX15136268	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP538	DP538_UAB832_S43_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/013/SRR19065013/SRR19065013_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/013/SRR19065013/SRR19065013_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/013/SRR19065013	DP538		
SRR19065017	SAMN28062208	SRX15136265	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP458	DP458_UAB832_S60_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/017/SRR19065017/SRR19065017_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/017/SRR19065017/SRR19065017_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/017/SRR19065017	DP458		
SRR19065032	SAMN28062194	SRX15136250	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP443	DP443_UAB832_S36_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/032/SRR19065032/SRR19065032_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/032/SRR19065032/SRR19065032_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/032/SRR19065032	DP443		
SRR19065033	SAMN28061681	SRX15136249	PRJNA834801	408170	human gut metagenome	PRJNA834801	DC077	DC077_S284_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/033/SRR19065033/SRR19065033_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/033/SRR19065033/SRR19065033_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/033/SRR19065033	DC077		
SRR19065034	SAMN28062193	SRX15136248	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP441	DP441_UAB832_S35_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/034/SRR19065034/SRR19065034_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/034/SRR19065034/SRR19065034_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/034/SRR19065034	DP441		
SRR19065037	SAMN28062134	SRX15136245	PRJNA834801	408170	human gut metagenome	PRJNA834801	DP360	DP360_UAB832_S49_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/037/SRR19065037/SRR19065037_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/037/SRR19065037/SRR19065037_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR190/037/SRR19065037	DP360		
